symbol,expiration,option_type,strike,bid,ask,last,volume,open_interest,implied_volatility,delta,gamma,theta,vega
GOOGL,2026-03-27,call,400.0,0.0,0.0,0.06,6.0,37.0,0.2500075,,,,
GOOGL,2026-03-27,call,405.0,0.0,0.0,0.11,32.0,112.0,0.2500075,,,,
GOOGL,2026-03-27,call,410.0,0.0,0.0,0.06,90.0,172.0,0.2500075,,,,
GOOGL,2026-03-27,call,425.0,0.0,0.0,0.07,80.0,113.0,0.2500075,,,,
GOOGL,2026-03-27,call,430.0,0.0,0.0,0.03,3.0,1.0,0.2500075,,,,
GOOGL,2026-03-27,call,435.0,0.0,0.0,0.06,1.0,0.0,0.2500075,,,,
GOOGL,2026-03-27,call,440.0,0.0,0.0,0.07,,4.0,0.2500075,,,,
GOOGL,2026-03-27,call,445.0,0.0,0.0,0.02,2.0,2.0,0.2500075,,,,
GOOGL,2026-03-27,call,450.0,0.0,0.0,0.08,81.0,129.0,0.500005,,,,
GOOGL,2026-03-27,put,150.0,0.0,0.0,0.03,,13.0,0.500005,,,,
GOOGL,2026-03-27,put,160.0,0.0,0.0,0.06,,419.0,0.500005,,,,
GOOGL,2026-03-27,put,165.0,0.0,0.0,0.01,24.0,80.0,0.500005,,,,
GOOGL,2026-03-27,put,170.0,0.0,0.0,0.05,4.0,99.0,0.500005,,,,
GOOGL,2026-03-27,put,175.0,0.0,0.0,0.04,3.0,3.0,0.500005,,,,
GOOGL,2026-03-27,put,180.0,0.0,0.0,0.1,40.0,56.0,0.500005,,,,
GOOGL,2026-03-27,put,185.0,0.0,0.0,0.04,2.0,167.0,0.500005,,,,
GOOGL,2026-03-27,put,190.0,0.0,0.0,0.06,,600.0,0.500005,,,,
GOOGL,2026-03-27,put,195.0,0.0,0.0,0.03,2.0,73.0,0.500005,,,,
GOOGL,2026-03-27,put,200.0,0.0,0.0,0.07,2.0,127.0,0.500005,,,,
GOOGL,2026-03-27,put,205.0,0.0,0.0,0.02,1.0,196.0,0.500005,,,,
GOOGL,2026-03-27,put,210.0,0.0,0.0,0.06,4.0,16.0,0.2500075,,,,
GOOGL,2026-03-27,put,215.0,0.0,0.0,0.05,1.0,73.0,0.2500075,,,,
GOOGL,2026-03-27,put,220.0,0.0,0.0,0.04,5.0,89.0,0.2500075,,,,
GOOGL,2026-03-27,put,225.0,0.0,0.0,0.05,12.0,153.0,0.2500075,,,,
GOOGL,2026-03-27,put,230.0,0.0,0.0,0.07,19.0,128.0,0.2500075,,,,
GOOGL,2026-03-27,put,235.0,0.0,0.0,0.1,3.0,149.0,0.2500075,,,,
GOOGL,2026-03-27,put,240.0,0.0,0.0,0.15,27.0,162.0,0.2500075,,,,
GOOGL,2026-03-27,put,245.0,0.0,0.0,0.18,1.0,165.0,0.2500075,,,,
GOOGL,2026-03-27,put,250.0,0.0,0.0,0.23,29.0,1573.0,0.2500075,,,,
GOOGL,2026-03-27,put,255.0,0.0,0.0,0.35,17.0,178.0,0.12500875,,,,
GOOGL,2026-03-27,put,260.0,0.0,0.0,0.41,17.0,325.0,0.12500875,,,,
GOOGL,2026-03-27,put,265.0,0.0,0.0,0.59,49.0,3381.0,0.12500875,,,,
GOOGL,2026-03-27,put,270.0,0.0,0.0,0.75,75.0,1494.0,0.12500875,,,,
GOOGL,2026-03-27,put,275.0,0.0,0.0,1.01,165.0,750.0,0.12500875,,,,
GOOGL,2026-03-27,put,277.5,1.25,1.29,1.51,,,0.37622694091796877,,,,
GOOGL,2026-03-27,put,280.0,0.0,0.0,1.42,71.0,1275.0,0.062509375,,,,
GOOGL,2026-03-27,put,282.5,1.7,1.76,1.7,,,0.3579165771484375,,,,
GOOGL,2026-03-27,put,285.0,0.0,0.0,1.86,132.0,1113.0,0.062509375,,,,
GOOGL,2026-03-27,put,287.5,2.33,2.38,2.53,,,0.33838552246093745,,,,
GOOGL,2026-03-27,put,290.0,0.0,0.0,2.65,112.0,3716.0,0.062509375,,,,
GOOGL,2026-03-27,put,292.5,2.98,3.05,3.04,,,0.31018756225585936,,,,
GOOGL,2026-03-27,put,295.0,0.0,0.0,3.65,83.0,546.0,0.0312596875,,,,
GOOGL,2026-03-27,put,297.5,4.05,4.15,4.15,,,0.28943581665039053,,,,
GOOGL,2026-03-27,put,300.0,0.0,0.0,4.75,144.0,1155.0,0.015634843750000002,,,,
GOOGL,2026-03-27,put,302.5,5.8,5.95,5.55,,,0.28040270385742183,,,,
GOOGL,2026-03-27,put,305.0,0.0,0.0,6.6,225.0,648.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-27,put,307.5,7.4,7.55,7.91,,,0.24231714721679687,,,,
GOOGL,2026-03-27,put,310.0,0.0,0.0,8.55,131.0,580.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-27,put,312.5,9.8,10.0,10.8,,,0.21009090698242186,,,,
GOOGL,2026-03-27,put,315.0,0.0,0.0,11.58,13.0,152.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-27,put,320.0,0.0,0.0,14.85,7.0,205.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-27,put,325.0,0.0,0.0,17.3,22.0,131.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-27,put,330.0,0.0,0.0,23.67,4.0,284.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-27,put,335.0,0.0,0.0,28.1,3.0,35.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-27,put,340.0,0.0,0.0,34.82,54.0,86.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-27,put,345.0,0.0,0.0,39.67,108.0,0.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-27,put,350.0,0.0,0.0,44.63,54.0,0.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-27,put,355.0,0.0,0.0,51.3,1.0,0.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-27,put,360.0,0.0,0.0,51.8,130.0,15.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-27,put,365.0,0.0,0.0,58.68,,0.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-27,put,370.0,0.0,0.0,61.8,130.0,65.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-27,put,375.0,0.0,0.0,59.74,,0.0,1.0000000000000003e-05,,,,
GOOGL,2026-03-27,put,390.0,0.0,0.0,87.25,,0.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-02,call,155.0,0.0,0.0,145.49,,1.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-02,call,160.0,0.0,0.0,147.0,,1.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-02,call,175.0,0.0,0.0,124.67,4.0,4.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-02,call,195.0,0.0,0.0,116.97,,5.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-02,call,200.0,0.0,0.0,98.94,1.0,1.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-02,call,210.0,0.0,0.0,98.12,4.0,4.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-02,call,220.0,0.0,0.0,79.72,1.0,2.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-02,call,230.0,0.0,0.0,86.2,1.0,2.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-02,call,240.0,0.0,0.0,60.35,2.0,6.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-02,call,250.0,0.0,0.0,60.18,86.0,33.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-02,call,255.0,0.0,0.0,55.37,86.0,38.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-02,call,260.0,0.0,0.0,45.71,2.0,2.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-02,call,265.0,0.0,0.0,42.15,2.0,15.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-02,call,270.0,0.0,0.0,32.55,1.0,28.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-02,call,275.0,0.0,0.0,36.15,32.0,30.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-02,call,280.0,0.0,0.0,31.61,13.0,21.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-02,call,285.0,0.0,0.0,26.76,2.0,62.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-02,call,290.0,0.0,0.0,22.48,5.0,100.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-02,call,295.0,0.0,0.0,19.65,33.0,118.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-02,call,300.0,0.0,0.0,15.19,28.0,797.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-02,call,305.0,0.0,0.0,11.87,82.0,1003.0,0.0004982763671875,,,,
GOOGL,2026-04-02,call,310.0,0.0,0.0,9.05,132.0,844.0,0.015634843750000002,,,,
GOOGL,2026-04-02,call,315.0,0.0,0.0,6.3,64.0,304.0,0.0312596875,,,,
GOOGL,2026-04-02,call,320.0,0.0,0.0,4.61,244.0,507.0,0.0312596875,,,,
GOOGL,2026-04-02,call,325.0,0.0,0.0,3.2,121.0,887.0,0.062509375,,,,
GOOGL,2026-04-02,call,330.0,0.0,0.0,2.01,152.0,805.0,0.062509375,,,,
GOOGL,2026-04-02,call,335.0,0.0,0.0,1.27,76.0,527.0,0.062509375,,,,
GOOGL,2026-04-02,call,340.0,0.0,0.0,0.82,173.0,1237.0,0.12500875,,,,
GOOGL,2026-04-02,call,345.0,0.0,0.0,0.51,73.0,894.0,0.12500875,,,,
GOOGL,2026-04-02,call,350.0,0.0,0.0,0.36,6.0,588.0,0.12500875,,,,
GOOGL,2026-04-02,call,355.0,0.0,0.0,0.26,24.0,717.0,0.12500875,,,,
GOOGL,2026-04-02,call,360.0,0.0,0.0,0.15,72.0,307.0,0.12500875,,,,
GOOGL,2026-04-02,call,365.0,0.0,0.0,0.13,32.0,82.0,0.12500875,,,,
GOOGL,2026-04-02,call,370.0,0.0,0.0,0.08,1.0,44.0,0.12500875,,,,
GOOGL,2026-04-02,call,375.0,0.0,0.0,0.06,6.0,26.0,0.12500875,,,,
GOOGL,2026-04-02,call,380.0,0.0,0.0,0.06,9.0,48.0,0.2500075,,,,
GOOGL,2026-04-02,call,385.0,0.0,0.0,0.05,3.0,19.0,0.2500075,,,,
GOOGL,2026-04-02,call,390.0,0.0,0.0,0.06,1.0,4.0,0.2500075,,,,
GOOGL,2026-04-02,call,395.0,0.0,0.0,0.25,,1.0,0.2500075,,,,
GOOGL,2026-04-02,call,400.0,0.0,0.0,0.05,1.0,48.0,0.2500075,,,,
GOOGL,2026-04-02,call,405.0,0.0,0.0,0.04,1.0,0.0,0.2500075,,,,
GOOGL,2026-04-02,call,410.0,0.0,0.0,0.2,1.0,1.0,0.2500075,,,,
GOOGL,2026-04-02,call,415.0,0.0,0.0,0.1,,1.0,0.2500075,,,,
GOOGL,2026-04-02,call,430.0,0.0,0.0,0.08,13.0,17.0,0.2500075,,,,
GOOGL,2026-04-02,call,435.0,0.0,0.0,0.08,1.0,0.0,0.2500075,,,,
GOOGL,2026-04-02,call,445.0,0.0,0.0,0.06,2.0,2.0,0.2500075,,,,
GOOGL,2026-04-02,call,450.0,0.0,0.0,0.05,3.0,3.0,0.2500075,,,,
GOOGL,2026-04-02,put,120.0,0.0,0.0,0.38,,1.0,0.500005,,,,
GOOGL,2026-04-02,put,150.0,0.0,0.0,0.03,,3.0,0.500005,,,,
GOOGL,2026-04-02,put,170.0,0.0,0.0,0.09,3.0,6.0,0.500005,,,,
GOOGL,2026-04-02,put,175.0,0.0,0.0,0.07,,3.0,0.500005,,,,
GOOGL,2026-04-02,put,180.0,0.0,0.0,0.06,4.0,9.0,0.500005,,,,
GOOGL,2026-04-02,put,185.0,0.0,0.0,0.04,,2.0,0.500005,,,,
GOOGL,2026-04-02,put,200.0,0.0,0.0,0.04,1.0,57.0,0.2500075,,,,
GOOGL,2026-04-02,put,205.0,0.0,0.0,0.22,,3.0,0.2500075,,,,
GOOGL,2026-04-02,put,210.0,0.0,0.0,0.17,1.0,2.0,0.2500075,,,,
GOOGL,2026-04-02,put,215.0,0.0,0.0,0.07,1.0,22.0,0.2500075,,,,
GOOGL,2026-04-02,put,220.0,0.0,0.0,0.09,6.0,35.0,0.2500075,,,,
GOOGL,2026-04-02,put,225.0,0.0,0.0,0.11,1.0,21.0,0.2500075,,,,
GOOGL,2026-04-02,put,230.0,0.0,0.0,0.47,1.0,115.0,0.2500075,,,,
GOOGL,2026-04-02,put,235.0,0.0,0.0,0.21,3.0,21.0,0.2500075,,,,
GOOGL,2026-04-02,put,240.0,0.0,0.0,0.29,30.0,141.0,0.2500075,,,,
GOOGL,2026-04-02,put,245.0,0.0,0.0,0.33,12.0,62.0,0.2500075,,,,
GOOGL,2026-04-02,put,250.0,0.0,0.0,0.45,22.0,108.0,0.12500875,,,,
GOOGL,2026-04-02,put,255.0,0.0,0.0,0.52,2247.0,1537.0,0.12500875,,,,
GOOGL,2026-04-02,put,260.0,0.0,0.0,0.68,17.0,739.0,0.12500875,,,,
GOOGL,2026-04-02,put,265.0,0.0,0.0,0.91,45.0,10693.0,0.12500875,,,,
GOOGL,2026-04-02,put,270.0,0.0,0.0,1.19,221.0,983.0,0.12500875,,,,
GOOGL,2026-04-02,put,275.0,0.0,0.0,1.54,22.0,669.0,0.12500875,,,,
GOOGL,2026-04-02,put,280.0,0.0,0.0,2.15,41.0,385.0,0.062509375,,,,
GOOGL,2026-04-02,put,285.0,0.0,0.0,2.7,41.0,702.0,0.062509375,,,,
GOOGL,2026-04-02,put,290.0,0.0,0.0,3.6,46.0,476.0,0.062509375,,,,
GOOGL,2026-04-02,put,295.0,0.0,0.0,4.5,94.0,432.0,0.0312596875,,,,
GOOGL,2026-04-02,put,300.0,0.0,0.0,5.85,50.0,407.0,0.015634843750000002,,,,
GOOGL,2026-04-02,put,305.0,0.0,0.0,7.8,96.0,428.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-02,put,310.0,0.0,0.0,9.98,57.0,10229.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-02,put,315.0,0.0,0.0,12.6,21.0,183.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-02,put,320.0,0.0,0.0,14.0,1.0,60.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-02,put,325.0,0.0,0.0,18.75,1.0,60.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-02,put,330.0,0.0,0.0,24.46,100.0,169.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-02,put,335.0,0.0,0.0,32.8,2.0,54.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-02,put,340.0,0.0,0.0,32.27,18.0,28.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-02,put,345.0,0.0,0.0,37.06,18.0,20.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-02,put,350.0,0.0,0.0,42.3,1.0,2.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-02,put,355.0,0.0,0.0,50.37,1.0,0.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-02,put,365.0,0.0,0.0,54.06,,0.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-10,call,180.0,0.0,0.0,128.32,,2.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-10,call,195.0,0.0,0.0,105.51,2.0,5.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-10,call,200.0,0.0,0.0,104.27,,4.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-10,call,210.0,0.0,0.0,90.6,1.0,1.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-10,call,215.0,0.0,0.0,85.8,1.0,1.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-10,call,220.0,0.0,0.0,80.16,2.0,2.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-10,call,235.0,0.0,0.0,74.87,1.0,1.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-10,call,240.0,0.0,0.0,61.38,3.0,3.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-10,call,250.0,0.0,0.0,59.05,1.0,2.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-10,call,255.0,0.0,0.0,55.33,,1.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-10,call,260.0,0.0,0.0,46.8,,1.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-10,call,270.0,0.0,0.0,36.17,23.0,18.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-10,call,275.0,0.0,0.0,34.7,5.0,15.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-10,call,280.0,0.0,0.0,25.6,2.0,6.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-10,call,285.0,0.0,0.0,27.9,10.0,25.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-10,call,290.0,0.0,0.0,22.75,16.0,39.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-10,call,295.0,0.0,0.0,21.0,2.0,74.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-10,call,300.0,0.0,0.0,16.3,19.0,147.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-10,call,305.0,0.0,0.0,13.55,38.0,189.0,0.000986552734375,,,,
GOOGL,2026-04-10,call,310.0,0.0,0.0,10.83,134.0,347.0,0.015634843750000002,,,,
GOOGL,2026-04-10,call,315.0,0.0,0.0,8.15,86.0,445.0,0.0312596875,,,,
GOOGL,2026-04-10,call,320.0,0.0,0.0,6.22,107.0,1414.0,0.0312596875,,,,
GOOGL,2026-04-10,call,325.0,0.0,0.0,4.48,68.0,402.0,0.062509375,,,,
GOOGL,2026-04-10,call,330.0,0.0,0.0,3.15,111.0,531.0,0.062509375,,,,
GOOGL,2026-04-10,call,335.0,0.0,0.0,2.21,69.0,243.0,0.062509375,,,,
GOOGL,2026-04-10,call,340.0,0.0,0.0,1.52,148.0,872.0,0.062509375,,,,
GOOGL,2026-04-10,call,345.0,0.0,0.0,1.01,100.0,418.0,0.12500875,,,,
GOOGL,2026-04-10,call,350.0,0.0,0.0,0.7,154.0,272.0,0.12500875,,,,
GOOGL,2026-04-10,call,355.0,0.0,0.0,0.46,55.0,103.0,0.12500875,,,,
GOOGL,2026-04-10,call,360.0,0.0,0.0,0.32,6.0,127.0,0.12500875,,,,
GOOGL,2026-04-10,call,365.0,0.0,0.0,0.17,1.0,46.0,0.12500875,,,,
GOOGL,2026-04-10,call,370.0,0.0,0.0,0.15,6.0,13.0,0.12500875,,,,
GOOGL,2026-04-10,call,375.0,0.0,0.0,0.11,6.0,8.0,0.12500875,,,,
GOOGL,2026-04-10,call,380.0,0.0,0.0,0.13,6.0,12.0,0.12500875,,,,
GOOGL,2026-04-10,call,385.0,0.0,0.0,0.11,15.0,16.0,0.12500875,,,,
GOOGL,2026-04-10,call,390.0,0.0,0.0,0.09,3.0,5.0,0.12500875,,,,
GOOGL,2026-04-10,call,400.0,0.0,0.0,0.04,2.0,5.0,0.2500075,,,,
GOOGL,2026-04-10,put,120.0,0.0,0.0,0.48,,1.0,0.500005,,,,
GOOGL,2026-04-10,put,170.0,0.0,0.0,0.34,1.0,1.0,0.500005,,,,
GOOGL,2026-04-10,put,180.0,0.0,0.0,0.09,1.0,1.0,0.500005,,,,
GOOGL,2026-04-10,put,195.0,0.0,0.0,0.09,2.0,2.0,0.2500075,,,,
GOOGL,2026-04-10,put,200.0,0.0,0.0,0.05,7.0,19.0,0.2500075,,,,
GOOGL,2026-04-10,put,205.0,0.0,0.0,0.17,7.0,8.0,0.2500075,,,,
GOOGL,2026-04-10,put,210.0,0.0,0.0,0.11,2.0,39.0,0.2500075,,,,
GOOGL,2026-04-10,put,215.0,0.0,0.0,0.17,1.0,10.0,0.2500075,,,,
GOOGL,2026-04-10,put,220.0,0.0,0.0,0.21,1.0,15.0,0.2500075,,,,
GOOGL,2026-04-10,put,225.0,0.0,0.0,0.24,2.0,6.0,0.2500075,,,,
GOOGL,2026-04-10,put,230.0,0.0,0.0,0.27,4.0,39.0,0.2500075,,,,
GOOGL,2026-04-10,put,235.0,0.0,0.0,0.38,4.0,18.0,0.2500075,,,,
GOOGL,2026-04-10,put,240.0,0.0,0.0,0.44,8.0,154.0,0.12500875,,,,
GOOGL,2026-04-10,put,245.0,0.0,0.0,0.57,17.0,51.0,0.12500875,,,,
GOOGL,2026-04-10,put,250.0,0.0,0.0,0.71,2.0,129.0,0.12500875,,,,
GOOGL,2026-04-10,put,255.0,0.0,0.0,1.0,6.0,144.0,0.12500875,,,,
GOOGL,2026-04-10,put,260.0,0.0,0.0,1.08,15.0,203.0,0.12500875,,,,
GOOGL,2026-04-10,put,265.0,0.0,0.0,1.36,74.0,6125.0,0.12500875,,,,
GOOGL,2026-04-10,put,270.0,0.0,0.0,1.75,41.0,254.0,0.12500875,,,,
GOOGL,2026-04-10,put,275.0,0.0,0.0,2.33,49.0,1196.0,0.062509375,,,,
GOOGL,2026-04-10,put,280.0,0.0,0.0,3.01,40.0,432.0,0.062509375,,,,
GOOGL,2026-04-10,put,285.0,0.0,0.0,3.72,87.0,493.0,0.062509375,,,,
GOOGL,2026-04-10,put,290.0,0.0,0.0,4.8,52.0,212.0,0.0312596875,,,,
GOOGL,2026-04-10,put,295.0,0.0,0.0,5.9,36.0,153.0,0.0312596875,,,,
GOOGL,2026-04-10,put,300.0,0.0,0.0,7.4,28.0,402.0,0.015634843750000002,,,,
GOOGL,2026-04-10,put,305.0,0.0,0.0,9.4,389.0,140.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-10,put,310.0,0.0,0.0,11.03,554.0,591.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-10,put,315.0,0.0,0.0,14.2,6.0,188.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-10,put,320.0,0.0,0.0,17.17,7.0,15.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-10,put,325.0,0.0,0.0,20.2,4.0,106.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-10,put,330.0,0.0,0.0,30.03,2.0,33.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-10,put,335.0,0.0,0.0,37.95,4.0,12.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-10,put,340.0,0.0,0.0,32.19,1.0,26.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-10,put,345.0,0.0,0.0,46.92,1.0,1.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,call,100.0,0.0,0.0,210.0,1.0,704.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,call,105.0,0.0,0.0,203.13,11.0,2.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,call,110.0,0.0,0.0,200.6,,0.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,call,115.0,161.7,165.5,132.65,,1.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,call,120.0,0.0,0.0,191.11,1.0,30.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,call,125.0,180.9,184.55,210.8,3.0,7.0,1.818360283203125,,,,
GOOGL,2026-04-17,call,130.0,183.2,186.75,152.5,1.0,0.0,2.441410146484375,,,,
GOOGL,2026-04-17,call,135.0,0.0,0.0,164.47,17.0,11.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,call,140.0,0.0,0.0,166.2,1.0,83.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,call,145.0,0.0,0.0,162.89,20.0,21.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,call,150.0,0.0,0.0,159.4,1.0,21.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,call,155.0,0.0,0.0,146.85,4.0,11.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,call,160.0,0.0,0.0,140.5,1.0,38.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,call,165.0,0.0,0.0,135.72,1.0,873.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,call,170.0,0.0,0.0,137.64,1.0,37.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,call,175.0,0.0,0.0,124.08,1.0,35.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,call,180.0,0.0,0.0,129.56,4.0,240.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,call,185.0,0.0,0.0,112.44,1.0,41.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,call,190.0,0.0,0.0,109.28,6.0,130.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,call,195.0,0.0,0.0,106.34,1.0,133.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,call,200.0,0.0,0.0,110.11,3.0,377.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,call,205.0,0.0,0.0,95.66,1.0,95.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,call,210.0,0.0,0.0,91.46,3.0,200.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,call,215.0,0.0,0.0,82.22,1.0,313.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,call,220.0,0.0,0.0,90.0,1.0,411.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,call,225.0,0.0,0.0,75.79,2.0,120.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,call,230.0,0.0,0.0,79.79,1.0,273.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,call,235.0,0.0,0.0,75.9,8.0,507.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,call,240.0,0.0,0.0,70.0,2.0,570.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,call,245.0,0.0,0.0,64.39,2.0,366.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,call,250.0,0.0,0.0,61.32,9.0,848.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,call,255.0,0.0,0.0,55.51,2.0,480.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,call,260.0,0.0,0.0,51.79,2.0,696.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,call,265.0,0.0,0.0,48.89,1.0,462.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,call,270.0,0.0,0.0,42.07,2.0,871.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,call,275.0,0.0,0.0,36.65,7.0,469.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,call,280.0,0.0,0.0,33.9,3.0,793.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,call,285.0,0.0,0.0,29.5,8.0,1453.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,call,290.0,0.0,0.0,24.98,41.0,1281.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,call,295.0,0.0,0.0,21.68,19.0,1182.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,call,300.0,0.0,0.0,18.4,386.0,4021.0,1.0000000000000003e-05,,,,
GOOGL,2026-04-17,call,305.0,0.0,0.0,15.2,261.0,3155.0,0.000986552734375,,,,
GOOGL,2026-04-17,call,310.0,0.0,0.0,12.28,1497.0,5277.0,0.015634843750000002,,,,
GOOGL,2026-04-17,call,315.0,0.0,0.0,9.8,555.0,3165.0,0.0312596875,,,,
GOOGL,2026-04-17,call,320.0,0.0,0.0,7.55,1093.0,6676.0,0.0312596875,,,,
GOOGL,2026-04-17,call,325.0,0.0,0.0,5.75,392.0,3441.0,0.0312596875,,,,
GOOGL,2026-04-17,call,330.0,0.0,0.0,4.35,658.0,11410.0,0.062509375,,,,
GOOGL,2026-04-17,call,335.0,0.0,0.0,3.15,420.0,3688.0,0.062509375,,,,
GOOGL,2026-04-17,call,340.0,0.0,0.0,2.29,648.0,7475.0,0.062509375,,,,
GOOGL,2026-04-17,call,345.0,0.0,0.0,1.58,945.0,56023.0,0.062509375,,,,
GOOGL,2026-04-17,call,350.0,0.0,0.0,1.15,597.0,9485.0,0.12500875,,,,
